shipment_id,batch_id,origin_warehouse_id,destination_id,departure_time,arrival_time,carrier_name,vehicle_id,temperature_min,temperature_max,temperature_avg,humidity_avg,status,route_id,distance_km,created_at
SHP-000511,BAT-001401,WH-0043,OUT-0205,2023-05-12 13:01:16,2023-05-16 08:01:16,MedFreight Solutions,VH-9978,3.2,7.5,5.0,42.1,delivered,RT-0184,2709.7,2023-05-12 06:01:16
SHP-000512,BAT-000291,WH-0124,WH-0060,2023-10-15 22:47:07,2023-10-20 15:47:07,LifeLine Logistics,VH-7059,3.0,10.4,6.7,68.4,in_transit,RT-0114,4743.3,2023-10-15 07:47:07
SHP-000513,BAT-000265,WH-0041,OUT-0237,2025-05-08 17:08:10,2025-05-08 22:08:10,SafeShip Pharma,VH-9199,1.5,7.2,4.4,52.3,delayed,RT-0113,2857.0,2025-05-08 15:08:10
SHP-000514,BAT-002106,WH-0099,OUT-0275,2024-07-24 15:54:49,2024-07-28 17:54:49,ArcticLine Shipping,VH-9181,6.8,12.0,10.6,34.4,delayed,RT-0179,1961.9,2024-07-24 11:54:49
SHP-000515,BAT-000689,WH-0023,OUT-0117,2025-04-24 15:07:11,2025-04-25 07:07:11,ArcticLine Shipping,VH-9664,2.0,5.5,4.1,34.1,delayed,RT-0092,689.6,2025-04-24 02:07:11
SHP-000516,BAT-001803,WH-0116,OUT-0075,2024-06-24 13:59:15,2024-06-25 17:59:15,PrecisionCold Transport,VH-4249,0.2,4.0,1.8,66.1,delivered,RT-0122,3735.8,2024-06-24 01:59:15
SHP-000517,BAT-001919,WH-0125,WH-0128,2024-10-19 10:07:05,2024-10-22 08:07:05,MedRoute Global,VH-2203,-1.5,3.9,2.1,56.0,in_transit,RT-0111,2688.6,2024-10-18 19:07:05
SHP-000518,BAT-001120,WH-0140,OUT-0138,2025-01-26 02:32:06,2025-01-26 11:32:06,TempGuard Logistics,VH-8112,-1.5,2.9,-0.5,41.7,rejected,RT-0133,3480.1,2025-01-25 18:32:06
SHP-000519,BAT-000228,WH-0082,OUT-0401,2024-07-27 20:16:32,2024-07-30 03:16:32,ArcticLine Shipping,VH-5284,0.9,4.3,2.1,42.4,delivered,RT-0178,942.2,2024-07-27 13:16:32
SHP-000520,BAT-002744,WH-0136,WH-0127,2025-04-11 11:40:33,2025-04-13 17:40:33,ArcticLine Shipping,VH-2190,2.4,7.5,6.2,34.9,delivered,RT-0014,3118.8,2025-04-11 09:40:33
SHP-000521,BAT-000490,WH-0034,OUT-0107,2023-09-27 23:09:51,2023-09-28 09:09:51,MedRoute Global,VH-9741,5.8,10.8,8.5,61.7,rejected,RT-0063,3828.0,2023-09-27 16:09:51
SHP-000522,BAT-001026,WH-0012,WH-0033,2025-05-22 04:13:25,2025-05-25 05:13:25,MedFreight Solutions,VH-1722,1.2,7.5,4.4,69.1,delivered,RT-0066,79.7,2025-05-21 17:13:25
SHP-000523,BAT-000195,WH-0139,WH-0074,2023-02-26 14:24:28,2023-03-02 10:24:28,LifeLine Logistics,VH-6809,4.4,9.1,5.7,33.2,delivered,RT-0147,4882.8,2023-02-25 16:24:28
SHP-000524,BAT-002569,WH-0018,OUT-0310,2025-09-24 14:17:54,2025-09-29 06:17:54,SafeShip Pharma,VH-7954,-0.3,2.9,1.1,67.6,rejected,RT-0106,4776.6,2025-09-24 03:17:54
SHP-000525,BAT-000518,WH-0017,WH-0117,2024-01-28 16:40:21,2024-01-31 19:40:21,BioTransport Inc,VH-3862,2.4,4.6,3.6,40.8,in_transit,RT-0116,2553.2,2024-01-28 07:40:21
SHP-000526,BAT-001014,WH-0045,OUT-0354,2023-10-06 12:20:13,2023-10-08 22:20:13,TempGuard Logistics,VH-9432,1.7,8.5,4.7,37.5,delivered,RT-0132,2395.5,2023-10-06 00:20:13
SHP-000527,BAT-002210,WH-0115,OUT-0497,2025-11-24 03:29:34,2025-11-25 13:29:34,CryoShip Int'l,VH-8649,5.6,13.0,9.3,53.4,delivered,RT-0041,4482.4,2025-11-23 10:29:34
SHP-000528,BAT-001871,WH-0067,OUT-0496,2024-11-10 07:03:00,2024-11-12 17:03:00,MedFreight Solutions,VH-3011,0.2,5.3,3.8,41.2,in_transit,RT-0185,2245.2,2024-11-09 19:03:00
SHP-000529,BAT-001977,WH-0120,OUT-0221,2023-11-18 16:53:53,2023-11-22 19:53:53,BioTransport Inc,VH-6139,6.6,13.7,9.7,68.1,delivered,RT-0031,3770.6,2023-11-18 11:53:53
SHP-000530,BAT-000259,WH-0016,OUT-0302,2025-01-23 13:37:52,2025-01-24 22:37:52,CryoShip Int'l,VH-7788,0.4,6.3,3.6,36.0,delivered,RT-0095,2074.7,2025-01-22 16:37:52
SHP-000531,BAT-001077,WH-0124,OUT-0116,2023-01-09 13:05:00,2023-01-13 10:05:00,TempGuard Logistics,VH-7120,-0.4,4.0,0.7,63.7,in_transit,RT-0167,1399.6,2023-01-08 19:05:00
SHP-000532,BAT-002691,WH-0115,OUT-0472,2025-09-12 18:26:53,2025-09-17 01:26:53,PrecisionCold Transport,VH-1682,4.5,9.3,5.9,34.9,delivered,RT-0086,3346.2,2025-09-12 03:26:53
SHP-000533,BAT-002277,WH-0051,OUT-0246,2024-05-18 16:54:14,2024-05-20 08:54:14,ArcticLine Shipping,VH-4902,2.4,8.7,6.2,65.2,rejected,RT-0101,2880.7,2024-05-17 23:54:14
SHP-000534,BAT-000516,WH-0133,OUT-0242,2024-12-07 23:05:21,2024-12-11 04:05:21,BioTransport Inc,VH-4486,5.2,11.3,8.0,51.4,delivered,RT-0200,4154.4,2024-12-07 15:05:21
SHP-000535,BAT-001548,WH-0114,WH-0008,2025-10-01 15:08:34,2025-10-05 02:08:34,SafeShip Pharma,VH-6455,3.1,6.9,5.2,40.6,delayed,RT-0037,872.8,2025-10-01 09:08:34
SHP-000536,BAT-001786,WH-0112,OUT-0281,2024-01-28 12:36:22,2024-01-28 22:36:22,PharmaLogix,VH-9016,0.6,7.2,4.2,40.1,delivered,RT-0068,1946.4,2024-01-27 21:36:22
SHP-000537,BAT-000019,WH-0053,OUT-0051,2025-03-29 12:13:08,2025-04-01 14:13:08,ColdChain Express,VH-9459,5.4,10.1,7.6,64.1,delivered,RT-0095,2679.7,2025-03-28 21:13:08
SHP-000538,BAT-001804,WH-0091,OUT-0403,2025-02-22 06:11:30,2025-02-22 16:11:30,BioTransport Inc,VH-6641,-1.3,3.3,1.1,38.2,rejected,RT-0163,507.5,2025-02-21 11:11:30
SHP-000539,BAT-002151,WH-0056,OUT-0454,2025-01-29 07:59:32,2025-02-01 04:59:32,MedRoute Global,VH-4225,0.5,7.2,3.2,61.8,rejected,RT-0161,4369.1,2025-01-29 03:59:32
SHP-000540,BAT-000943,WH-0074,WH-0059,2023-06-26 22:47:06,2023-06-28 04:47:06,TempGuard Logistics,VH-9319,4.3,9.1,7.1,65.3,rejected,RT-0021,2040.4,2023-06-26 00:47:06
SHP-000541,BAT-002097,WH-0019,OUT-0358,2023-10-14 20:29:46,2023-10-16 17:29:46,CryoShip Int'l,VH-4225,11.4,15.7,14.5,46.0,delivered,RT-0123,4546.9,2023-10-14 15:29:46
SHP-000542,BAT-000921,WH-0111,WH-0029,2025-04-30 06:52:41,2025-05-03 06:52:41,TempGuard Logistics,VH-9755,-2.4,3.9,1.5,60.9,in_transit,RT-0173,1042.7,2025-04-29 23:52:41
SHP-000543,BAT-000547,WH-0083,OUT-0364,2024-07-08 01:01:31,2024-07-11 04:01:31,PharmaLogix,VH-4486,9.0,14.6,11.8,31.0,delayed,RT-0111,1007.7,2024-07-07 08:01:31
SHP-000544,BAT-002964,WH-0104,OUT-0099,2023-03-05 23:32:02,2023-03-10 06:32:02,BioTransport Inc,VH-6313,-0.9,5.1,2.4,66.9,delivered,RT-0089,3116.7,2023-03-05 08:32:02
SHP-000545,BAT-000172,WH-0003,OUT-0259,2023-12-05 20:04:14,2023-12-10 06:04:14,ColdChain Express,VH-2203,4.6,7.3,5.7,50.0,rejected,RT-0122,1036.2,2023-12-05 16:04:14
SHP-000546,BAT-000503,WH-0143,OUT-0483,2025-07-24 19:40:28,2025-07-25 22:40:28,MedFreight Solutions,VH-1046,0.9,7.4,4.4,41.2,delivered,RT-0039,905.7,2025-07-24 09:40:28
SHP-000547,BAT-001383,WH-0041,OUT-0376,2024-12-18 03:13:31,2024-12-18 17:13:31,TempGuard Logistics,VH-1224,-3.9,1.2,-0.8,52.3,delayed,RT-0091,3104.7,2024-12-17 12:13:31
SHP-000548,BAT-001678,WH-0008,WH-0130,2023-05-26 03:21:31,2023-05-26 18:21:31,ColdChain Express,VH-7947,10.3,17.0,13.2,50.9,delayed,RT-0102,4033.6,2023-05-26 00:21:31
SHP-000549,BAT-000960,WH-0145,OUT-0164,2025-09-12 06:38:06,2025-09-17 03:38:06,CryoShip Int'l,VH-3700,-3.0,3.3,0.2,61.2,delivered,RT-0190,2477.0,2025-09-11 08:38:06
SHP-000550,BAT-000033,WH-0072,OUT-0012,2023-06-05 10:55:58,2023-06-06 08:55:58,SafeShip Pharma,VH-5642,-4.0,2.6,-1.3,50.9,delivered,RT-0128,1459.2,2023-06-05 06:55:58
SHP-000551,BAT-001941,WH-0052,WH-0025,2025-08-07 05:40:05,2025-08-10 04:40:05,PrecisionCold Transport,VH-6455,7.1,10.6,9.0,31.3,in_transit,RT-0103,911.3,2025-08-06 09:40:05
SHP-000552,BAT-001063,WH-0026,WH-0014,2023-05-10 00:36:36,2023-05-14 18:36:36,LifeLine Logistics,VH-6675,5.7,11.7,8.9,66.1,in_transit,RT-0100,1198.6,2023-05-09 20:36:36
SHP-000553,BAT-000425,WH-0104,OUT-0148,2024-03-12 02:13:21,2024-03-14 17:13:21,VitalMove Corp,VH-4033,5.2,9.5,6.3,64.5,rejected,RT-0196,419.6,2024-03-11 08:13:21
SHP-000554,BAT-002549,WH-0108,OUT-0327,2025-12-13 20:31:11,2025-12-15 21:31:11,SafeShip Pharma,VH-9632,0.2,2.9,1.8,39.7,rejected,RT-0148,1493.3,2025-12-13 15:31:11
SHP-000555,BAT-000781,WH-0105,WH-0077,2025-09-30 06:35:23,2025-10-04 02:35:23,CryoShip Int'l,VH-4614,2.0,8.8,6.0,67.4,delivered,RT-0058,2565.9,2025-09-29 21:35:23
SHP-000556,BAT-002641,WH-0108,OUT-0037,2023-07-06 20:54:44,2023-07-10 10:54:44,BioTransport Inc,VH-2264,6.6,9.7,8.0,55.0,rejected,RT-0107,4943.4,2023-07-06 11:54:44
SHP-000557,BAT-001518,WH-0054,OUT-0191,2024-05-22 14:11:54,2024-05-25 18:11:54,MedFreight Solutions,VH-6862,-0.2,5.2,3.6,48.3,delivered,RT-0068,4370.1,2024-05-22 12:11:54
SHP-000558,BAT-000191,WH-0145,OUT-0268,2025-01-22 21:47:43,2025-01-25 07:47:43,TempGuard Logistics,VH-5091,3.9,9.8,6.1,44.2,rejected,RT-0191,4602.8,2025-01-22 02:47:43
SHP-000559,BAT-000284,WH-0116,OUT-0292,2023-09-15 20:12:44,2023-09-19 09:12:44,SafeShip Pharma,VH-6862,5.0,8.9,6.9,67.6,delayed,RT-0062,954.4,2023-09-15 12:12:44
SHP-000560,BAT-001943,WH-0108,WH-0077,2025-05-09 09:23:09,2025-05-10 21:23:09,PharmaLogix,VH-2256,0.6,7.0,3.2,56.3,delivered,RT-0160,1288.5,2025-05-08 15:23:09
SHP-000561,BAT-000159,WH-0142,OUT-0320,2023-08-09 12:38:19,2023-08-14 09:38:19,LifeLine Logistics,VH-3109,8.0,14.1,11.3,68.4,in_transit,RT-0191,3091.3,2023-08-09 07:38:19
SHP-000562,BAT-000004,WH-0134,OUT-0013,2025-03-03 05:47:41,2025-03-05 05:47:41,PharmaLogix,VH-6382,-0.3,3.4,2.2,41.7,in_transit,RT-0195,4822.0,2025-03-02 12:47:41
SHP-000563,BAT-000155,WH-0023,OUT-0205,2025-03-16 13:14:05,2025-03-20 08:14:05,MedRoute Global,VH-2469,0.8,5.5,2.9,40.2,delayed,RT-0056,3767.3,2025-03-15 19:14:05
SHP-000564,BAT-002093,WH-0111,OUT-0443,2025-05-04 22:50:27,2025-05-08 17:50:27,VitalMove Corp,VH-6214,-0.8,5.8,2.8,43.4,in_transit,RT-0077,1533.7,2025-05-04 13:50:27
SHP-000565,BAT-001913,WH-0132,WH-0049,2025-09-09 16:46:40,2025-09-13 12:46:40,MedFreight Solutions,VH-4158,2.7,9.0,5.2,68.1,rejected,RT-0118,3702.4,2025-09-08 21:46:40
SHP-000566,BAT-002192,WH-0131,OUT-0442,2025-04-07 06:56:51,2025-04-07 15:56:51,TempGuard Logistics,VH-5752,3.2,8.7,5.9,49.2,delivered,RT-0115,3577.9,2025-04-06 17:56:51
SHP-000567,BAT-000295,WH-0010,OUT-0222,2025-08-27 10:52:48,2025-08-28 16:52:48,MedRoute Global,VH-9127,7.9,13.2,11.2,49.5,delivered,RT-0154,4746.9,2025-08-26 17:52:48
SHP-000568,BAT-001226,WH-0036,OUT-0219,2024-10-28 16:09:36,2024-10-29 01:09:36,ColdChain Express,VH-9959,4.8,8.1,6.0,50.5,rejected,RT-0133,3077.6,2024-10-27 18:09:36
SHP-000569,BAT-002344,WH-0095,WH-0023,2024-06-27 20:05:34,2024-06-29 20:05:34,CryoShip Int'l,VH-6359,5.8,10.1,8.4,51.3,delivered,RT-0157,3671.3,2024-06-27 03:05:34
SHP-000570,BAT-000694,WH-0109,OUT-0212,2025-10-20 18:51:35,2025-10-22 01:51:35,MedFreight Solutions,VH-9959,3.4,6.5,5.4,64.8,delayed,RT-0010,4388.8,2025-10-19 22:51:35
SHP-000571,BAT-001998,WH-0144,WH-0113,2024-11-27 14:30:32,2024-11-28 22:30:32,PharmaLogix,VH-9927,6.4,12.7,9.5,59.7,in_transit,RT-0063,249.3,2024-11-26 23:30:32
SHP-000572,BAT-000826,WH-0026,OUT-0273,2024-06-12 23:14:13,2024-06-17 19:14:13,PrecisionCold Transport,VH-5300,3.3,6.2,5.1,69.8,in_transit,RT-0187,4018.8,2024-06-12 16:14:13
SHP-000573,BAT-000542,WH-0065,OUT-0068,2025-06-09 18:38:39,2025-06-10 20:38:39,MedFreight Solutions,VH-9257,4.9,8.4,7.1,68.4,delivered,RT-0164,3117.9,2025-06-09 01:38:39
SHP-000574,BAT-001201,WH-0085,OUT-0061,2025-12-09 02:27:52,2025-12-13 09:27:52,BioTransport Inc,VH-4158,9.2,12.1,11.1,42.2,delivered,RT-0042,4815.2,2025-12-08 11:27:52
SHP-000575,BAT-000829,WH-0086,OUT-0307,2025-08-01 13:15:02,2025-08-05 18:15:02,ColdChain Express,VH-6190,-0.1,4.5,1.7,51.7,delivered,RT-0133,1886.0,2025-08-01 05:15:02
SHP-000576,BAT-000420,WH-0090,WH-0126,2023-08-04 17:16:34,2023-08-05 22:16:34,MedFreight Solutions,VH-9830,-1.1,5.9,2.2,69.1,delivered,RT-0069,4050.4,2023-08-03 20:16:34
SHP-000577,BAT-001579,WH-0125,OUT-0120,2025-04-05 00:56:59,2025-04-07 12:56:59,PharmaLogix,VH-2469,-0.1,3.3,1.0,57.1,in_transit,RT-0069,1121.5,2025-04-04 11:56:59
SHP-000578,BAT-000103,WH-0138,OUT-0007,2025-11-16 04:13:15,2025-11-19 16:13:15,BioTransport Inc,VH-7954,2.2,5.1,3.9,55.6,in_transit,RT-0029,652.4,2025-11-15 17:13:15
SHP-000579,BAT-002652,WH-0131,OUT-0280,2023-01-24 20:17:48,2023-01-27 18:17:48,LifeLine Logistics,VH-8703,6.4,12.0,10.1,55.4,delivered,RT-0021,2077.4,2023-01-24 08:17:48
SHP-000580,BAT-001411,WH-0124,OUT-0366,2024-06-04 11:30:09,2024-06-08 21:30:09,MedRoute Global,VH-1330,1.1,7.9,4.6,67.5,delivered,RT-0089,4077.5,2024-06-03 11:30:09
SHP-000581,BAT-002640,WH-0082,OUT-0361,2024-12-10 23:02:57,2024-12-12 15:02:57,VitalMove Corp,VH-1911,-0.4,4.7,2.3,60.7,delivered,RT-0058,1551.5,2024-12-10 14:02:57
SHP-000582,BAT-000818,WH-0022,WH-0085,2025-02-15 00:22:48,2025-02-17 14:22:48,PrecisionCold Transport,VH-9516,2.7,7.7,5.4,65.3,delivered,RT-0095,1283.8,2025-02-14 03:22:48
SHP-000583,BAT-002750,WH-0128,WH-0101,2024-03-31 14:46:25,2024-04-05 04:46:25,BioTransport Inc,VH-4033,2.3,6.0,3.5,40.1,delivered,RT-0149,2087.8,2024-03-31 09:46:25
SHP-000584,BAT-000694,WH-0120,OUT-0500,2024-09-29 09:09:05,2024-09-29 23:09:05,PrecisionCold Transport,VH-4453,5.3,9.4,8.0,31.5,rejected,RT-0095,273.9,2024-09-28 18:09:05
SHP-000585,BAT-000504,WH-0068,WH-0128,2024-06-02 03:19:33,2024-06-04 18:19:33,ArcticLine Shipping,VH-6693,1.2,6.0,4.1,65.8,in_transit,RT-0025,3383.8,2024-06-01 06:19:33
SHP-000586,BAT-001365,WH-0092,OUT-0478,2025-10-22 23:18:58,2025-10-27 00:18:58,BioTransport Inc,VH-8880,-3.3,2.9,-0.2,64.5,delivered,RT-0124,4518.5,2025-10-22 00:18:58
SHP-000587,BAT-001832,WH-0137,OUT-0185,2023-04-24 07:19:39,2023-04-27 15:19:39,MedRoute Global,VH-9659,3.3,6.4,4.6,42.1,delivered,RT-0051,3081.7,2023-04-23 18:19:39
SHP-000588,BAT-000089,WH-0132,OUT-0431,2023-08-31 23:52:45,2023-09-05 17:52:45,CryoShip Int'l,VH-6138,1.1,5.7,2.4,65.7,delayed,RT-0197,1807.6,2023-08-30 23:52:45
SHP-000589,BAT-002999,WH-0144,WH-0123,2024-04-26 16:09:22,2024-05-01 12:09:22,BioTransport Inc,VH-9659,2.7,9.4,5.9,58.0,rejected,RT-0194,3684.1,2024-04-26 12:09:22
SHP-000590,BAT-002094,WH-0111,OUT-0337,2025-07-30 06:54:03,2025-07-30 11:54:03,BioTransport Inc,VH-2636,3.0,7.1,4.8,50.9,rejected,RT-0161,1962.5,2025-07-29 17:54:03
SHP-000591,BAT-000989,WH-0073,WH-0043,2023-10-06 04:44:22,2023-10-07 12:44:22,ColdChain Express,VH-6445,2.3,5.7,3.6,41.0,rejected,RT-0173,2337.7,2023-10-05 21:44:22
SHP-000592,BAT-001315,WH-0069,WH-0121,2025-09-17 18:54:11,2025-09-21 15:54:11,MedRoute Global,VH-7389,1.4,4.9,3.7,30.7,in_transit,RT-0174,3585.9,2025-09-17 09:54:11
SHP-000593,BAT-002300,WH-0098,OUT-0172,2025-05-08 08:10:09,2025-05-11 01:10:09,ColdChain Express,VH-3908,0.2,6.2,3.8,53.0,delayed,RT-0166,1804.2,2025-05-07 09:10:09
SHP-000594,BAT-001203,WH-0116,WH-0011,2023-08-04 20:56:24,2023-08-06 22:56:24,SafeShip Pharma,VH-5463,0.4,4.2,1.8,43.2,in_transit,RT-0163,2313.5,2023-08-03 23:56:24
SHP-000595,BAT-002192,WH-0114,OUT-0033,2024-11-16 06:21:18,2024-11-18 20:21:18,PrecisionCold Transport,VH-4453,-0.1,4.4,2.0,30.1,in_transit,RT-0138,3990.8,2024-11-15 11:21:18
SHP-000596,BAT-002447,WH-0049,OUT-0368,2025-05-13 00:05:14,2025-05-17 07:05:14,MedFreight Solutions,VH-2323,0.4,3.1,1.6,46.9,delivered,RT-0081,3795.0,2025-05-12 16:05:14
SHP-000597,BAT-002140,WH-0128,WH-0016,2023-09-23 02:12:09,2023-09-27 10:12:09,CryoShip Int'l,VH-7801,5.2,10.3,7.7,35.3,delivered,RT-0163,4710.2,2023-09-22 17:12:09
SHP-000598,BAT-001276,WH-0027,OUT-0285,2024-10-02 14:24:06,2024-10-07 06:24:06,ColdChain Express,VH-5463,1.4,8.2,4.8,45.3,rejected,RT-0170,1375.5,2024-10-01 19:24:06
SHP-000599,BAT-002392,WH-0031,OUT-0153,2024-04-29 17:12:53,2024-05-02 13:12:53,LifeLine Logistics,VH-5712,3.9,7.6,6.3,40.4,delivered,RT-0038,4883.1,2024-04-28 22:12:53
SHP-000600,BAT-001642,WH-0040,OUT-0456,2025-01-02 13:15:06,2025-01-04 02:15:06,VitalMove Corp,VH-7519,8.1,11.5,9.7,32.9,rejected,RT-0113,640.0,2025-01-01 13:15:06
SHP-000601,BAT-000521,WH-0018,OUT-0296,2024-01-04 18:49:28,2024-01-08 04:49:28,VitalMove Corp,VH-3011,-1.7,2.5,-0.1,58.3,rejected,RT-0034,3592.9,2024-01-04 09:49:28
SHP-000602,BAT-000812,WH-0131,OUT-0290,2023-04-23 15:38:33,2023-04-25 19:38:33,MedRoute Global,VH-1377,7.1,12.9,9.2,43.1,in_transit,RT-0003,4773.0,2023-04-23 09:38:33
SHP-000603,BAT-000604,WH-0053,OUT-0079,2023-07-13 19:08:32,2023-07-16 09:08:32,MedRoute Global,VH-7947,2.3,6.7,3.9,59.3,delivered,RT-0017,782.9,2023-07-13 05:08:32
SHP-000604,BAT-002997,WH-0050,OUT-0299,2025-01-20 15:13:54,2025-01-22 19:13:54,PrecisionCold Transport,VH-3383,-1.0,6.3,2.5,52.1,delayed,RT-0006,3948.3,2025-01-19 17:13:54
SHP-000605,BAT-000482,WH-0095,OUT-0474,2025-02-21 01:08:03,2025-02-22 19:08:03,VitalMove Corp,VH-7129,0.8,7.2,4.5,65.9,delivered,RT-0034,875.6,2025-02-20 22:08:03
SHP-000606,BAT-002755,WH-0043,OUT-0448,2023-09-19 20:42:05,2023-09-21 12:42:05,PrecisionCold Transport,VH-9831,0.3,4.8,3.0,37.5,delivered,RT-0055,2133.2,2023-09-19 10:42:05
SHP-000607,BAT-002067,WH-0085,OUT-0037,2024-03-08 21:14:01,2024-03-10 05:14:01,ArcticLine Shipping,VH-7290,5.4,11.1,7.4,50.7,delivered,RT-0195,1496.2,2024-03-08 11:14:01
SHP-000608,BAT-001173,WH-0112,OUT-0102,2025-12-22 07:34:52,2025-12-24 15:34:52,MedRoute Global,VH-6188,-2.5,3.4,1.3,58.1,delivered,RT-0059,884.3,2025-12-21 17:34:52
SHP-000609,BAT-002624,WH-0125,WH-0101,2025-04-13 05:26:40,2025-04-13 13:26:40,ArcticLine Shipping,VH-3537,-1.0,4.2,2.1,46.5,delivered,RT-0111,4841.3,2025-04-12 23:26:40
SHP-000610,BAT-001378,WH-0106,OUT-0239,2025-12-12 22:38:34,2025-12-17 02:38:34,PharmaLogix,VH-5892,0.3,7.7,4.1,40.6,delivered,RT-0157,2484.3,2025-12-12 03:38:34
SHP-000611,BAT-002550,WH-0106,OUT-0006,2024-07-28 14:02:43,2024-08-02 00:02:43,VitalMove Corp,VH-3076,0.6,8.4,4.4,44.6,delayed,RT-0158,2458.3,2024-07-28 10:02:43
SHP-000612,BAT-001662,WH-0144,OUT-0478,2025-09-20 23:25:14,2025-09-23 03:25:14,LifeLine Logistics,VH-9240,2.9,7.2,5.8,61.8,delayed,RT-0037,2743.8,2025-09-20 22:25:14
SHP-000613,BAT-000474,WH-0090,OUT-0256,2025-02-25 07:07:53,2025-02-27 20:07:53,TempGuard Logistics,VH-9371,5.0,9.8,7.2,51.9,delayed,RT-0006,826.2,2025-02-24 17:07:53
SHP-000614,BAT-001123,WH-0030,WH-0084,2023-12-21 14:43:29,2023-12-23 05:43:29,LifeLine Logistics,VH-4849,-0.0,3.7,2.4,45.8,in_transit,RT-0173,2488.1,2023-12-21 00:43:29
SHP-000615,BAT-001950,WH-0144,OUT-0133,2023-10-08 12:27:50,2023-10-13 12:27:50,ColdChain Express,VH-3943,1.3,6.8,5.1,30.6,delayed,RT-0124,357.0,2023-10-08 03:27:50
SHP-000616,BAT-001473,WH-0143,WH-0006,2024-07-21 21:02:52,2024-07-22 02:02:52,SafeShip Pharma,VH-5850,1.1,8.3,4.7,63.2,delivered,RT-0122,4744.7,2024-07-21 09:02:52
SHP-000617,BAT-001343,WH-0092,OUT-0319,2024-05-08 22:00:15,2024-05-10 00:00:15,PharmaLogix,VH-7187,0.5,5.8,2.7,54.7,delivered,RT-0156,2826.0,2024-05-08 13:00:15
SHP-000618,BAT-002740,WH-0054,OUT-0386,2024-06-22 15:31:31,2024-06-26 04:31:31,MedRoute Global,VH-4033,6.0,9.0,7.2,60.3,rejected,RT-0008,1300.8,2024-06-22 13:31:31
SHP-000619,BAT-002307,WH-0077,OUT-0119,2023-01-20 10:11:23,2023-01-23 17:11:23,CryoShip Int'l,VH-3626,-0.5,6.1,2.5,38.9,rejected,RT-0041,4065.9,2023-01-19 18:11:23
SHP-000620,BAT-000353,WH-0104,OUT-0272,2025-10-24 20:13:55,2025-10-27 18:13:55,ColdChain Express,VH-2537,7.8,10.9,9.6,63.5,delivered,RT-0146,2178.0,2025-10-24 13:13:55
SHP-000621,BAT-001624,WH-0048,WH-0109,2023-05-13 02:40:50,2023-05-16 18:40:50,LifeLine Logistics,VH-9440,4.7,9.3,6.3,45.2,in_transit,RT-0050,3044.0,2023-05-12 18:40:50
SHP-000622,BAT-002603,WH-0096,WH-0068,2023-08-16 08:43:37,2023-08-18 23:43:37,SafeShip Pharma,VH-8184,6.6,12.0,9.7,33.8,delivered,RT-0085,1469.8,2023-08-15 15:43:37
SHP-000623,BAT-000604,WH-0011,OUT-0401,2023-04-10 09:48:30,2023-04-12 19:48:30,VitalMove Corp,VH-5980,6.7,11.0,8.9,31.5,delivered,RT-0111,2895.7,2023-04-10 00:48:30
SHP-000624,BAT-000214,WH-0025,OUT-0408,2023-07-28 17:17:59,2023-07-29 06:17:59,MedRoute Global,VH-5892,1.8,5.1,4.1,66.3,delivered,RT-0181,3857.8,2023-07-28 05:17:59
SHP-000625,BAT-002168,WH-0028,OUT-0269,2024-11-30 12:37:28,2024-12-03 15:37:28,BioTransport Inc,VH-6357,0.5,7.1,4.1,31.5,in_transit,RT-0147,3610.6,2024-11-30 07:37:28
SHP-000626,BAT-000205,WH-0066,OUT-0131,2025-05-02 17:53:20,2025-05-05 03:53:20,PharmaLogix,VH-3800,3.0,8.8,5.7,44.0,delivered,RT-0016,2195.7,2025-05-01 23:53:20
SHP-000627,BAT-001262,WH-0055,OUT-0314,2024-08-05 12:00:35,2024-08-06 04:00:35,MedRoute Global,VH-4759,-1.0,3.9,2.4,61.6,rejected,RT-0082,2674.9,2024-08-05 02:00:35
SHP-000628,BAT-001592,WH-0083,WH-0146,2023-04-11 17:43:44,2023-04-11 23:43:44,CryoShip Int'l,VH-8101,4.8,10.0,7.4,47.8,rejected,RT-0185,2145.2,2023-04-11 15:43:44
SHP-000629,BAT-002172,WH-0013,OUT-0500,2024-11-20 14:27:34,2024-11-23 16:27:34,CryoShip Int'l,VH-1888,0.9,6.0,4.1,51.2,delivered,RT-0070,107.8,2024-11-19 23:27:34
SHP-000630,BAT-001398,WH-0117,OUT-0201,2023-04-15 10:08:39,2023-04-18 01:08:39,CryoShip Int'l,VH-9244,0.4,5.8,3.2,64.2,delivered,RT-0104,1039.6,2023-04-15 03:08:39
SHP-000631,BAT-002087,WH-0013,WH-0135,2023-04-09 15:30:20,2023-04-11 18:30:20,PrecisionCold Transport,VH-2492,4.5,9.5,7.4,35.6,in_transit,RT-0199,2125.0,2023-04-08 15:30:20
SHP-000632,BAT-002995,WH-0048,OUT-0306,2023-09-18 15:43:17,2023-09-21 15:43:17,PrecisionCold Transport,VH-2477,8.8,12.2,10.0,61.5,delivered,RT-0019,4109.6,2023-09-18 13:43:17
SHP-000633,BAT-000678,WH-0016,OUT-0349,2023-04-23 02:09:54,2023-04-23 23:09:54,LifeLine Logistics,VH-4849,-1.5,3.2,0.3,64.0,in_transit,RT-0131,1125.8,2023-04-22 10:09:54
